id,case_number,date_time,latitude,longitude,type,place_description,police_district
SHOOT-JH233250-#1,JH233250,2024-04-21 05:10:00,41.815749669,-87.711418547,BATTERY,STREET,008
SHOOT-JH236803-#1,JH236803,2024-04-23 22:39:00,41.930411654,-87.775664654,BATTERY,ALLEY,025
SHOOT-JH237926-#1,JH237926,2024-04-24 22:30:00,41.873446904,-87.747219059,BATTERY,SIDEWALK,015
SHOOT-JH239316-#1,JH239316,2024-04-26 01:50:00,41.882856904,-87.736479059,BATTERY,STREET,011
SHOOT-JH241415-#1,JH241415,2024-04-27 19:39:00,41.917731253,-87.780797775,BATTERY,SIDEWALK,025
SHOOT-JH241491-#1,JH241491,2024-04-27 20:31:00,41.899083096,-87.765400941,BATTERY,STREET,015
HOM-JH239323-#1,JH239323,2024-04-26 02:34:00,41.763301654,-87.629864654,HOMICIDE,STREET,007
SHOOT-JH236744-#1,JH236744,2024-04-23 23:03:00,41.857376904,-87.708950941,BATTERY,DRIVEWAY - RESIDENTIAL,010
SHOOT-JH240458-#1,JH240458,2024-04-26 22:37:00,41.845165163,-87.731578723,BATTERY,STREET,010
SHOOT-JH242768-#1,JH242768,2024-04-28 23:59:00,41.756548346,-87.552985346,BATTERY,CHA PARKING LOT / GROUNDS,004
HOM-JH242715-#1,JH242715,2024-04-28 22:54:00,41.7332805,-87.5459,HOMICIDE,STREET,004
SHOOT-JH241691-#1,JH241691,2024-04-28 01:37:00,41.910223096,-87.780000941,BATTERY,STREET,025
SHOOT-JH242512-#1,JH242512,2024-04-28 17:27:00,41.746468346,-87.573754654,BATTERY,STREET,004
SHOOT-JH241636-#1,JH241636,2024-04-28 00:40:00,41.896376904,-87.720149059,BATTERY,STREET,011
SHOOT-JH243236-#1,JH243236,2024-04-29 11:18:00,41.859376904,-87.719309059,BATTERY,STREET,010
HOM-JH210666-#2,JH210666,2024-04-02 21:26:00,41.754406904,-87.666399059,HOMICIDE,STREET,006
HOM-JH180301-#1,JH180301,2024-03-08 14:25:00,41.759943096,-87.576950941,HOMICIDE,ALLEY,003
HOM-JH244126-#1,JH244126,2024-04-30 00:16:00,41.749946904,-87.611689059,HOMICIDE,PORCH,006
SHOOT-JH241501-#1,JH241501,2024-04-27 21:30:00,41.796193096,-87.693440941,BATTERY,STREET,009
SHOOT-JH246260-#1,JH246260,2024-03-08 01:30:00,41.752039669,-87.578408547,BATTERY,STREET,004
SHOOT-JH244825-#1,JH244825,2024-04-30 15:15:00,41.747604404,-87.664695472,BATTERY,RESIDENCE - YARD (FRONT / BACK),006
HOM-JH243812-#1,JH243812,2024-04-29 17:59:00,41.931338346,-87.767424654,HOMICIDE,STREET,025
SHOOT-JH244050-#1,JH244050,2024-04-29 09:45:00,41.756764819,-87.645829057,BATTERY,STREET,006
SHOOT-JH242766-#1,JH242766,2024-04-29 00:02:00,41.756566904,-87.651599059,BATTERY,SIDEWALK,006
SHOOT-JH243370-#1,JH243370,2024-04-29 12:56:00,41.903989669,-87.730958547,BATTERY,SIDEWALK,025
HOM-JG305071-#1,JG305071,2023-06-17 19:47:00,41.822373096,-87.700020941,HOMICIDE,SCHOOL YARD,009
SHOOT-JH246543-#1,JH246543,2024-05-01 17:29:00,41.858441654,-87.724664654,BATTERY,STREET,010
SHOOT-JH246935-#1,JH246935,2024-05-02 02:17:00,41.6728205,-87.6344,BATTERY,STREET,005
HOM-JH247932-#1,JH247932,2024-05-02 18:11:00,41.689698346,-87.611484654,HOMICIDE,STREET,005
SHOOT-JH246625-#1,JH246625,2024-05-01 19:05:00,41.7751805,-87.65455,BATTERY,PARK PROPERTY,007
SHOOT-JH247931-#1,JH247931,2024-05-02 18:09:00,41.775113096,-87.605680941,BATTERY,STREET,003
SHOOT-JH249559-#1,JH249559,2024-05-03 23:09:00,41.846523096,-87.715249059,BATTERY,STREET,010
SHOOT-JH248995-#1,JH248995,2024-05-03 15:16:00,41.6834905,-87.6139,BATTERY,SIDEWALK,005
SHOOT-JH249627-#1,JH249627,2024-05-04 00:44:00,41.808801654,-87.720235346,BATTERY,SIDEWALK,008
HOM-JH249667-#1,JH249667,2024-05-04 01:45:00,41.872281654,-87.722915346,HOMICIDE,STREET,011
SHOOT-JH250236-#1,JH250236,2024-05-04 14:35:00,41.751296904,-87.703779059,BATTERY,STREET,008
SHOOT-JG454750-#1,JG454750,2023-10-07 15:30:00,41.765319669,-87.605548547,BATTERY,POLICE FACILITY / VEHICLE PARKING LOT,003
SHOOT-JH250722-#1,JH250722,2024-05-04 22:30:00,41.757488346,-87.641484654,BATTERY,STREET,006
SHOOT-JH250677-#1,JH250677,2024-05-04 22:12:00,41.901291654,-87.774715346,BATTERY,STREET,015
HOM-JH250869-#1,JH250869,2024-05-05 03:10:00,41.787113096,-87.683729059,HOMICIDE,STREET,008
SHOOT-JH250897-#1,JH250897,2024-05-05 04:12:00,41.910861654,-87.746185346,BATTERY,STREET,025
HOM-JH251392-#1,JH251392,2024-05-05 15:14:00,41.770998346,-87.618324654,HOMICIDE,STREET,003
SHOOT-JH250799-#1,JH250799,2024-05-05 00:15:00,41.801303096,-87.694409059,BATTERY,ALLEY,009
SHOOT-JH251536-#2,JH251536,2024-05-05 17:06:00,41.750616904,-87.605359059,HOMICIDE,STREET,006
SHOOT-JH250825-#1,JH250825,2024-05-05 02:06:00,41.7966705,-87.58741,BATTERY,STREET,002
HOM-JH253173-#1,JH253173,2024-05-06 20:56:00,41.727851654,-87.585154654,HOMICIDE,STREET,004
SHOOT-JG290940-#2,JG290940,2023-06-06 19:26:00,41.737689669,-87.550048547,BATTERY,STREET,004
SHOOT-JH389549-#1,JH389549,2024-08-15 18:17:00,41.832013096,-87.617099059,BATTERY,SIDEWALK,002
SHOOT-JH254215-#1,JH254215,2024-05-07 16:00:00,41.7484305,-87.59407,BATTERY,ALLEY,004
SHOOT-JH254163-#1,JH254163,2024-05-07 16:32:00,41.770371654,-87.618314654,BATTERY,ALLEY,003
SHOOT-JH254556-#1,JH254556,2024-05-07 21:50:00,41.700106904,-87.629699059,BATTERY,ALLEY,005
SHOOT-JH391226-#2,JH391226,2024-08-17 04:38:00,41.870086904,-87.744189059,HOMICIDE,STREET,011
SHOOT-JH257250-#1,JH257250,2024-05-09 20:46:00,41.781429669,-87.706878547,BATTERY,SIDEWALK,008
SHOOT-JH254657-#1,JH254657,2024-05-08 00:33:00,41.768781654,-87.643415346,BATTERY,SIDEWALK,007
SHOOT-JH257066-#1,JH257066,2024-05-09 18:04:00,41.767836904,-87.569959059,BATTERY,STREET,003
SHOOT-JH257353-#1,JH257353,2024-05-09 23:17:00,41.775583663,-87.598434672,BATTERY,STREET,003
SHOOT-JH256056-#1,JH256056,2024-05-08 23:10:00,41.918436904,-87.767629059,BATTERY,STREET,025
SHOOT-JH151105-#1,JH151105,2024-02-13 16:23:00,41.8020205,-87.66739,BATTERY,STREET,009
SHOOT-JH251710-#1,JH251710,2024-05-05 19:14:00,41.759579669,-87.574968547,BATTERY,STREET,003
SHOOT-JG481046-#1,JG481046,2023-10-27 15:55:00,41.893966904,-87.718849059,HOMICIDE,STREET,011
SHOOT-JH354362-#1,JH354362,2024-07-20 10:00:00,41.821018346,-87.619624654,BATTERY,STREET,002
HOM-JH258734-#1,JH258734,2024-05-10 19:20:00,41.770906904,-87.586920941,HOMICIDE,STREET,003
SHOOT-JH224180-#1,JH224180,2024-04-13 23:26:00,41.869882923,-87.745701415,HOMICIDE,STREET,015
SHOOT-JH375565-#1,JH375565,2024-08-05 01:49:00,41.8990405,-87.7092,BATTERY,STREET,011
SHOOT-JH385979-#1,JH385979,2024-08-13 02:25:00,41.924693096,-87.757979059,BATTERY,SIDEWALK,025
SHOOT-JH392154-#1,JH392154,2024-08-17 20:47:00,41.861346904,-87.707850941,BATTERY,STREET,010
HOM-JH391109-#1,JH391109,2024-08-17 00:46:00,41.813433096,-87.610319059,HOMICIDE,STREET,002
SHOOT-JH250911-#1,JH250911,2024-05-05 04:45:00,41.789393096,-87.683480941,BATTERY,STREET,008
SHOOT-JH250923-#1,JH250923,2024-05-05 04:57:00,41.873941654,-87.761314654,BATTERY,STREET,015
SHOOT-JH253207-#1,JH253207,2024-05-06 21:38:00,41.862201654,-87.707065346,BATTERY,STREET,010
SHOOT-JH257395-#1,JH257395,2024-05-10 00:56:00,41.6932605,-87.61204,BATTERY,ALLEY,005
SHOOT-JH260792-#1,JH260792,2024-05-12 20:44:00,41.863118346,-87.717444654,BATTERY,STREET,010
SHOOT-JH392104-#1,JH392104,2024-08-17 18:45:00,41.791286904,-87.657120941,BATTERY,STREET,007
SHOOT-JH259778-#1,JH259778,2024-05-11 22:23:00,41.837678346,-87.648345346,BATTERY,SIDEWALK,009
HOM-JH258791-#1,JH258791,2024-05-11 03:15:00,41.780053096,-87.685980941,HOMICIDE,STREET,008
HOM-JH265241-#1,JH265241,2024-05-15 23:53:00,41.730513096,-87.563910941,HOMICIDE,STREET,004
SHOOT-JH260011-#1,JH260011,2024-05-12 04:47:00,41.737755217,-87.554972628,BATTERY,STREET,004
SHOOT-JH264388-#1,JH264388,2024-05-15 12:10:00,41.874978346,-87.695525346,BATTERY,STREET,011
HOM-JH258812-#1,JH258812,2024-05-11 04:25:00,41.758968346,-87.624194654,HOMICIDE,STREET,003
HOM-JH389967-#1,JH389967,2024-08-16 06:46:00,41.750201654,-87.623555346,HOMICIDE,ALLEY,006
SHOOT-JH264751-#1,JH264751,2024-05-15 16:20:00,41.802093096,-87.651640941,BATTERY,ALLEY,009
SHOOT-JH259413-#1,JH259413,2024-05-11 13:50:00,41.895151943,-87.708505996,BATTERY,SIDEWALK,011
SHOOT-JH260728-#1,JH260728,2024-05-12 19:08:00,41.881038346,-87.725025346,BATTERY,SIDEWALK,011
SHOOT-JH265007-#1,JH265007,2024-05-15 19:21:00,41.778571654,-87.666055346,BATTERY,STREET,007
SHOOT-JH261093-#1,JH261093,2024-05-13 03:01:00,41.791621654,-87.618854654,ROBBERY,STREET,002
HOM-JH261401-#1,JH261401,2024-05-13 10:05:00,41.767763096,-87.586240941,HOMICIDE,VACANT LOT,003
SHOOT-JH259618-#1,JH259618,2024-05-11 18:45:00,41.879338346,-87.696525346,BATTERY,STREET,011
SHOOT-JH263769-#1,JH263769,2024-05-14 21:46:00,41.909913096,-87.754029059,BATTERY,STREET,025
HOM-JH260590-#1,JH260590,2024-05-12 17:00:00,41.696959669,-87.618348547,HOMICIDE,STREET,005
SHOOT-JH260906-#1,JH260906,2024-05-12 22:59:00,41.787246904,-87.717189059,BATTERY,SIDEWALK,008
SHOOT-JH259973-#1,JH259973,2024-05-12 03:18:00,41.913811654,-87.730754654,BATTERY,SIDEWALK,025
HOM-JH392174-#1,JH392174,2024-08-17 20:55:00,41.771036904,-87.659020941,HOMICIDE,STREET,007
SHOOT-JH267856-#1,JH267856,2024-05-17 20:28:00,41.908856904,-87.759509059,BATTERY,STREET,025
HOM-JH231677-#2,JH231677,2024-04-19 16:54:00,41.877051654,-87.722655346,HOMICIDE,VACANT LOT,011
SHOOT-JH265301-#1,JH265301,2024-05-16 02:46:00,41.891703096,-87.764140941,BATTERY,STREET,015
SHOOT-JH250646-#1,JH250646,2024-05-04 21:28:00,41.858076904,-87.717789059,BATTERY,STREET,010
SHOOT-JH266230-#1,JH266230,2024-05-16 18:11:00,41.872759669,-87.722648547,BATTERY,STREET,011
HOM-JH266414-#1,JH266414,2024-05-16 20:45:00,41.725836904,-87.626240941,HOMICIDE,STREET,006
SHOOT-JH267780-#3,JH267780,2024-05-17 19:25:00,41.878092172,-87.764168799,BATTERY,STREET,015
SHOOT-JG230085-#1,JG230085,2023-04-19 20:30:00,41.8712305,-87.71685,BATTERY,SIDEWALK,011
SHOOT-JH265847-#1,JH265847,2024-05-16 13:45:00,41.693131654,-87.613135346,BATTERY,STREET,005
SHOOT-JH266844-#1,JH266844,2024-05-17 08:21:00,41.865746904,-87.710510941,BATTERY,STREET,010
SHOOT-JH266456-#1,JH266456,2024-05-16 21:15:00,41.778526904,-87.687709059,BATTERY,SIDEWALK,008
SHOOT-JH265308-#1,JH265308,2024-05-16 02:40:00,41.746118346,-87.603385346,BATTERY,SIDEWALK,006
SHOOT-JH267986-#1,JH267986,2024-05-17 23:01:00,41.750906904,-87.605209059,BATTERY,CTA BUS STOP,006
SHOOT-JH266475-#1,JH266475,2024-05-16 21:07:00,41.7929905,-87.70535,BATTERY,STREET,008
SHOOT-JH388910-#2,JH388910,2024-08-15 10:20:00,41.903029669,-87.718998547,HOMICIDE,STREET,011
SHOOT-JG318887-#1,JG318887,2023-06-27 22:31:00,41.751631654,-87.568615346,BATTERY,STREET,004
SHOOT-JH269185-#4,JH269185,2024-05-18 21:59:00,41.8707605,-87.70353,BATTERY,STREET,011
SHOOT-JH270337-#2,JH270337,2024-05-19 19:39:00,41.879991654,-87.762405346,BATTERY,STREET,015
SHOOT-JH269176-#1,JH269176,2024-05-18 22:08:00,41.847756904,-87.718979059,BATTERY,STREET,010
SHOOT-JH263768-#2,JH263768,2024-05-14 21:40:00,41.765508346,-87.644155346,HOMICIDE,PARKING LOT,007
SHOOT-JH269331-#2,JH269331,2024-05-19 01:24:00,41.784333096,-87.700420941,BATTERY,ALLEY,008
SHOOT-JH269232-#2,JH269232,2024-05-18 23:00:00,41.791558346,-87.717114654,BATTERY,RESIDENCE - YARD (FRONT / BACK),008
SHOOT-JH270295-#1,JH270295,2024-05-19 18:46:00,41.7393105,-87.61476,BATTERY,STREET,006
SHOOT-JH269317-#1,JH269317,2024-05-19 00:20:00,41.850561654,-87.700615346,BATTERY,STREET,010
SHOOT-JH269183-#1,JH269183,2024-05-18 21:40:00,41.737081654,-87.545544654,BATTERY,STREET,004
SHOOT-JH269962-#1,JH269962,2024-05-19 14:14:00,41.870768346,-87.743484654,BATTERY,STREET,011
SHOOT-JH268137-#1,JH268137,2024-05-18 02:44:00,41.807521654,-87.687435346,BATTERY,STREET,009
SHOOT-JH269236-#1,JH269236,2024-05-18 23:15:00,41.863486904,-87.714839059,BATTERY,STREET,010
HOM-JH391763-#1,JH391763,2024-08-17 14:34:00,41.879761654,-87.748814654,HOMICIDE,PARKING LOT,015
SHOOT-JG205378-#1,JG205378,2023-03-30 22:46:00,41.885088346,-87.750915346,BATTERY,STREET,015
SHOOT-JH268112-#1,JH268112,2024-05-18 01:15:00,41.748668346,-87.633664654,BATTERY,SIDEWALK,006
SHOOT-JH269259-#1,JH269259,2024-05-18 23:43:00,41.859173096,-87.725369059,BATTERY,STREET,010
SHOOT-JH270996-#1,JH270996,2024-05-20 10:41:00,41.824466904,-87.611949059,BATTERY,SIDEWALK,002
SHOOT-JH270569-#1,JH270569,2024-05-20 00:38:00,41.850153096,-87.693049059,BATTERY,ALLEY,010
SHOOT-JH269324-#1,JH269324,2024-05-19 01:08:00,41.784286904,-87.637190941,BATTERY,ALLEY,007
SHOOT-JH271301-#1,JH271301,2024-05-20 14:23:00,41.851575446,-87.696156871,BATTERY,SIDEWALK,010
SHOOT-JH270670-#1,JH270670,2024-05-20 03:34:00,41.875389669,-87.692438547,BATTERY,STREET,011
SHOOT-JH269535-#1,JH269535,2024-05-19 06:30:00,41.7507805,-87.58544,BATTERY,STREET,004
SHOOT-JH273168-#2,JH273168,2024-05-21 18:08:00,41.866808346,-87.702595346,BATTERY,SIDEWALK,011
SHOOT-JH388565-#1,JH388565,2024-08-15 01:10:00,41.7645505,-87.65424,BATTERY,STREET,007
SHOOT-JH273922-#1,JH273922,2024-05-22 08:43:00,41.748908346,-87.599974654,BATTERY,STREET,006
SHOOT-JH391174-#1,JH391174,2024-08-17 00:01:00,41.765116904,-87.614650941,BATTERY,SIDEWALK,003
SHOOT-JH392079-#1,JH392079,2024-08-17 18:42:00,41.792373096,-87.657659059,BATTERY,STREET,007
SHOOT-JH260829-#1,JH260829,2024-05-12 21:14:00,41.754183096,-87.563769059,BATTERY,STREET,004
SHOOT-JH277106-#1,JH277106,2024-05-24 13:38:00,41.901686904,-87.751919059,BATTERY,SIDEWALK,015
HOM-JH276497-#1,JH276497,2024-05-24 00:35:00,41.870171654,-87.744555346,HOMICIDE,STREET,011
SHOOT-JH277749-#2,JH277749,2024-05-24 22:39:00,41.78675283,-87.63431466,BATTERY,SIDEWALK,007
SHOOT-JH279004-#1,JH279004,2024-05-25 23:27:00,41.858136904,-87.695550941,BATTERY,STREET,010
SHOOT-JH276343-#1,JH276343,2024-05-23 21:04:00,41.773451654,-87.635424654,BATTERY,STREET,007
SHOOT-JH273339-#1,JH273339,2024-05-21 20:10:00,41.809733096,-87.632149059,BATTERY,CTA PLATFORM,009
SHOOT-JH241610-#2,JH241610,2024-04-28 00:05:00,41.754029669,-87.564788547,BATTERY,ALLEY,004
HOM-JH279089-#1,JH279089,2024-05-26 00:54:00,41.861913096,-87.724239059,HOMICIDE,STREET,010
HOM-JH279170-#1,JH279170,2024-05-26 02:59:00,41.864039669,-87.709248547,HOMICIDE,STREET,010
SHOOT-JH279111-#1,JH279111,2024-05-26 01:15:00,41.816873096,-87.626110941,BATTERY,STREET,002
SHOOT-JH277922-#1,JH277922,2024-05-25 00:35:00,41.787758346,-87.618464654,BATTERY,ALLEY,002
HOM-JH279185-#1,JH279185,2024-05-26 02:57:00,41.8774305,-87.68863,HOMICIDE,STREET,011
HOM-JH280017-#1,JH280017,2024-05-26 19:43:00,41.688671654,-87.622535346,HOMICIDE,PORCH,005
SHOOT-JH279050-#1,JH279050,2024-05-26 00:11:00,41.793969669,-87.650918547,BATTERY,STREET,007
SHOOT-JH276251-#1,JH276251,2024-05-23 19:50:00,41.765463096,-87.607870941,ROBBERY,STREET,003
SHOOT-JH278339-#1,JH278339,2024-05-25 12:07:00,41.779493096,-87.693779059,BATTERY,SIDEWALK,008
SHOOT-JH276000-#1,JH276000,2024-05-23 17:03:00,41.845159669,-87.717248547,BATTERY,STREET,010
SHOOT-JH277832-#1,JH277832,2024-05-25 00:18:00,41.772718346,-87.648004654,BATTERY,SIDEWALK,007
SHOOT-JH278583-#1,JH278583,2024-05-25 15:39:00,41.782451654,-87.683444654,BATTERY,ALLEY,008
SHOOT-JH144352-#2,JH144352,2024-02-08 04:07:00,41.891838346,-87.715914654,BATTERY,SIDEWALK,011
SHOOT-JH261008-#1,JH261008,2024-05-13 01:14:00,41.767088346,-87.660185346,BATTERY,SIDEWALK,007
HOM-JH280433-#1,JH280433,2024-05-27 06:02:00,41.862301654,-87.701704654,HOMICIDE,PARK PROPERTY,010
SHOOT-JH281400-#1,JH281400,2024-05-27 22:37:00,41.733159669,-87.564388547,BATTERY,ALLEY,004
SHOOT-JH281418-#1,JH281418,2024-05-27 22:30:00,41.655178346,-87.615955346,BATTERY,SIDEWALK,005
SHOOT-JH280908-#1,JH280908,2024-05-27 15:13:00,41.854038346,-87.697045346,BATTERY,STREET,010
SHOOT-JH281216-#1,JH281216,2024-05-27 18:46:00,41.874116904,-87.717389059,BATTERY,RESIDENCE - YARD (FRONT / BACK),011
SHOOT-JH246760-#1,JH246760,2024-05-01 16:47:00,41.774319669,-87.588808547,HOMICIDE,STREET,003
SHOOT-JH284250-#1,JH284250,2024-05-29 20:36:00,41.798619669,-87.623548547,BATTERY,STREET,002
HOM-JH284019-#1,JH284019,2024-05-29 17:46:00,41.886103096,-87.747649059,HOMICIDE,ALLEY,015
SHOOT-JH284331-#1,JH284331,2024-05-29 21:45:00,41.881523096,-87.711000941,BATTERY,SIDEWALK,011
SHOOT-JH282477-#1,JH282477,2024-05-28 15:41:00,41.746451654,-87.656355346,BATTERY,STREET,006
SHOOT-JH283064-#1,JH283064,2024-05-29 04:35:00,41.844366904,-87.690220941,BATTERY,STREET,010
SHOOT-JH284205-#1,JH284205,2024-05-29 19:41:00,41.7020505,-87.56311,BATTERY,SIDEWALK,004
HOM-JH282281-#1,JH282281,2024-05-28 15:34:00,41.779673096,-87.696010941,HOMICIDE,STREET,008
HOM-JH282839-#1,JH282839,2024-05-28 20:26:00,41.770423096,-87.691229059,HOMICIDE,STREET,008
SHOOT-JH282387-#1,JH282387,2024-05-28 15:47:00,41.915571654,-87.728315346,BATTERY,ALLEY,025
SHOOT-JH279183-#1,JH279183,2024-05-26 02:47:00,41.880321654,-87.734114654,BATTERY,STREET,011
SHOOT-JG496201-#1,JG496201,2023-11-08 10:39:00,41.878973096,-87.745080941,HOMICIDE,STREET,015
SHOOT-JH391692-#1,JH391692,2024-08-17 13:37:00,41.759108346,-87.562444654,BATTERY,SIDEWALK,004
HOM-JG286113-#1,JG286113,2023-06-03 06:48:00,41.768431654,-87.666934654,HOMICIDE,STREET,007
HOM-JH284448-#1,JH284448,2024-05-30 01:58:00,41.840968346,-87.700615346,HOMICIDE,PARK PROPERTY,010
SHOOT-JH392317-#1,JH392317,2024-08-18 00:05:00,41.815331654,-87.684355346,BATTERY,STREET,009
SHOOT-JH393295-#1,JH393295,2024-08-18 19:35:00,41.6776805,-87.62405,BATTERY,ALLEY,005
SHOOT-JH285608-#1,JH285608,2024-05-30 20:08:00,41.859368346,-87.733815346,BATTERY,SIDEWALK,010
SHOOT-JH285733-#1,JH285733,2024-05-30 20:30:00,41.753911654,-87.642624654,BATTERY,STREET,006
SHOOT-JH392547-#1,JH392547,2024-08-18 05:40:00,41.874861654,-87.718025346,BATTERY,STREET,011
SHOOT-JH286589-#1,JH286589,2024-05-31 15:06:00,41.752133096,-87.565019059,BATTERY,STREET,004
SHOOT-JH286663-#1,JH286663,2024-05-31 16:03:00,41.779161654,-87.684584654,BATTERY,STREET,008
SHOOT-JH287171-#1,JH287171,2024-05-31 23:14:00,41.796633096,-87.645670941,BATTERY,ALLEY,009
SHOOT-JH286270-#1,JH286270,2024-05-31 11:16:00,41.745269669,-87.602578547,BATTERY,ALLEY,006
SHOOT-JH287316-#1,JH287316,2024-06-01 02:59:00,41.847436904,-87.707699059,BATTERY,STREET,010
SHOOT-JH286418-#1,JH286418,2024-05-31 12:30:00,41.780998346,-87.642205346,BATTERY,ALLEY,007
SHOOT-JH287452-#1,JH287452,2024-06-01 08:19:00,41.879878346,-87.722434654,BATTERY,STREET,011
SHOOT-JH393404-#1,JH393404,2024-08-18 21:27:00,41.677363456,-87.616341329,BATTERY,ALLEY,005
HOM-JG370099-#2,JG370099,2023-08-05 05:53:00,41.876603096,-87.694639059,HOMICIDE,VACANT LOT,011
SHOOT-JH393359-#1,JH393359,2024-08-18 20:50:00,41.902813096,-87.731339059,BATTERY,SIDEWALK,011
HOM-JH392998-#1,JH392998,2024-08-18 15:00:00,41.881048346,-87.724195346,HOMICIDE,STREET,011
SHOOT-JH289050-#1,JH289050,2024-06-02 13:16:00,41.766539669,-87.575898547,BATTERY,STREET,003
SHOOT-JH291299-#1,JH291299,2024-06-04 00:30:00,41.779773096,-87.664629059,ROBBERY,ALLEY,007
SHOOT-JH292517-#1,JH292517,2024-06-04 22:36:00,41.803281654,-87.648905346,BATTERY,STREET,009
HOM-JH289574-#1,JH289574,2024-06-02 21:20:00,41.806796904,-87.667240941,HOMICIDE,STREET,009
HOM-JH291917-#1,JH291917,2024-06-04 13:53:00,41.773381654,-87.576575346,HOMICIDE,STREET,003
SHOOT-JH292569-#1,JH292569,2024-06-04 23:54:00,41.815983096,-87.598279059,BATTERY,STREET,002
SHOOT-JH289803-#1,JH289803,2024-06-03 02:05:00,41.908591654,-87.762814654,BATTERY,STREET,025
SHOOT-JH288548-#1,JH288548,2024-06-02 02:24:00,41.816678346,-87.633885346,BATTERY,STREET,009
SHOOT-JH291263-#1,JH291263,2024-06-04 01:15:00,41.766581654,-87.648724654,BATTERY,STREET,007
HOM-JH290587-#1,JH290587,2024-06-03 15:37:00,41.766551654,-87.572945346,HOMICIDE,STREET,003
SHOOT-JH289762-#1,JH289762,2024-06-03 01:00:00,41.768558346,-87.663594654,ROBBERY,SIDEWALK,007
SHOOT-JH288611-#1,JH288611,2024-06-02 04:00:00,41.790193096,-87.604820941,BATTERY,STREET,002
SHOOT-JH290511-#1,JH290511,2024-06-03 14:51:00,41.774063096,-87.576100941,BATTERY,PARK PROPERTY,003
HOM-JG388387-#4,JG388387,2023-08-18 21:56:00,41.884271654,-87.735465346,HOMICIDE,ALLEY,011
SHOOT-JH293210-#1,JH293210,2024-06-05 13:42:00,41.759429669,-87.562738547,BATTERY,STREET,004
SHOOT-JH293948-#1,JH293948,2024-06-05 22:33:00,41.739958346,-87.544455346,BATTERY,SIDEWALK,004
SHOOT-JH293731-#1,JH293731,2024-06-05 17:38:00,41.917533096,-87.727390941,BATTERY,SIDEWALK,025
SHOOT-JH293802-#1,JH293802,2024-06-05 20:10:00,41.738138346,-87.552374654,BATTERY,SIDEWALK,004
SHOOT-JG490394-#2,JG490394,2023-11-03 19:40:00,41.881806904,-87.730500941,BATTERY,SIDEWALK,011
SHOOT-JH105694-#1,JH105694,2024-01-05 16:19:00,41.878156904,-87.734990941,BATTERY,STREET,011
SHOOT-JH295538-#1,JH295538,2024-06-06 23:45:00,41.877548346,-87.696475346,BATTERY,STREET,011
SHOOT-JH295136-#1,JH295136,2024-06-06 15:45:00,41.863686904,-87.724019059,BATTERY,STREET,010
SHOOT-JH295328-#1,JH295328,2024-06-06 19:30:00,41.787668346,-87.733085346,BATTERY,SIDEWALK,008
SHOOT-JH295521-#1,JH295521,2024-06-06 23:36:00,41.808413096,-87.675470941,BATTERY,ALLEY,009
SHOOT-JH297817-#1,JH297817,2024-06-08 13:10:00,41.884571654,-87.711785346,BATTERY,STREET,011
SHOOT-JH296299-#1,JH296299,2024-06-07 14:40:00,41.845933096,-87.697329059,BATTERY,SIDEWALK,010
SHOOT-JH295590-#1,JH295590,2024-06-07 00:48:00,41.817749669,-87.625998547,BATTERY,SIDEWALK,002
HOM-JH296919-#1,JH296919,2024-06-07 21:48:00,41.902653096,-87.771869059,HOMICIDE,STREET,025
SHOOT-JG532891-#1,JG532891,2023-12-08 03:45:00,41.866843096,-87.720000941,BATTERY,STREET,011
SHOOT-JH296868-#1,JH296868,2024-06-07 21:18:00,41.838640011,-87.612646624,BATTERY,SIDEWALK,002
SHOOT-JH296978-#1,JH296978,2024-06-07 23:00:00,41.909506986,-87.724578082,BATTERY,ALLEY,025
SHOOT-JH297425-#1,JH297425,2024-06-08 10:49:00,41.8649805,-87.77275,BATTERY,ALLEY,015
SHOOT-JH296083-#2,JH296083,2024-06-07 12:10:00,41.775261654,-87.687254654,BATTERY,STREET,008
SHOOT-JH296938-#1,JH296938,2024-06-07 21:45:00,41.831278346,-87.614805346,BATTERY,STREET,002
SHOOT-JH295852-#1,JH295852,2024-06-07 09:25:00,41.872878346,-87.721714654,BATTERY,SIDEWALK,011
SHOOT-JH296782-#1,JH296782,2024-06-07 19:14:00,41.656728346,-87.599004654,BATTERY,SIDEWALK,005
HOM-JH395645-#1,JH395645,2024-08-20 16:54:00,41.7575905,-87.63377,HOMICIDE,STREET,007
SHOOT-JH393182-#1,JH393182,2024-08-18 17:30:00,41.879838346,-87.714404654,BATTERY,STREET,011
SHOOT-JH393448-#1,JH393448,2024-08-18 22:18:00,41.752628346,-87.557575346,BATTERY,STREET,004
SHOOT-JG313511-#2,JG313511,2023-06-24 01:12:00,41.891993096,-87.744430941,BATTERY,PARK PROPERTY,011
HOM-JH297902-#1,JH297902,2024-06-08 17:14:00,41.773658346,-87.611284654,HOMICIDE,STREET,003
SHOOT-JH298416-#1,JH298416,2024-06-09 01:43:00,41.880086904,-87.728629059,BATTERY,STREET,011
SHOOT-JH298425-#1,JH298425,2024-06-09 02:45:00,41.8764905,-87.73349,BATTERY,ALLEY,011
SHOOT-JH299549-#1,JH299549,2024-06-09 23:17:00,41.864703096,-87.714169059,BATTERY,STREET,010
